Zipcode	SCORE	GRADE
11217	8	A
11233	22	
10002	19	
10027	10	
11222	39	
11204	12	
10014	34	
11416	13	A
11206	26	B
11249	20	
10038	26	
11207	2	P
11216	7	A
11361	12	A
11358	7	A
11105	9	A
11231	49	C
11374		
10305	7	A
10309	17	
11221	22	
10456	10	
10038	17	
11238	18	B
10011	22	
11236	13	A
10475	8	A
10462	23	B
11355	18	
11218	25	
10012	20	
10021	12	A
10013	13	A
11212	24	
11372	32	
11212	32	C
11203	9	A
10002	26	
10012	20	
10469	10	A
10013	12	A
10029	62	
10001	9	A
10036	10	A
10011	32	
10011	61	
11220	10	A
11237	31	
11372	13	A
11368	19	
10462	10	A
11354	13	
10451	16	
10012	33	
11414	26	
11693	11	A
11103	7	
11218	40	
10459	17	
11201	11	A
11225	8	A
10034	18	
11355	45	
11354	13	A
11368	39	
11377	48	
10013	27	B
11203	16	
10001	34	C
10465		
10001	22	B
10011	24	B
11103	21	
11421	11	A
11201	24	B
11222	9	C
11214	42	
10025	13	A
10473	2	A
11201	23	
10036	10	A
11368	40	
10455	31	
10001	27	
10001	29	
11356	27	
11220	5	C
10451	10	A
11354	67	
11355	2	A
10009	13	A
11385	23	
11106	18	
11385	10	
10023	18	
11237	12	A
11377	43	Z
11220	45	
10001	5	A
11355	27	B
11223	33	
10128	30	C
10022	11	A
10014	23	
10468	30	
11226	35	
11226	31	
10463	42	
11203	12	A
10017	26	
11234	39	Z
10036	9	A
11204	13	A
11218	10	A
11373	20	
11226	25	
10459	11	A
10017	24	
11229	38	
11249	2	A
10037	7	A
11203		
11219	13	A
11215	21	
10004	21	
10034	10	A
11206	28	
10451	20	
11432	23	B
10461	13	A
10453	22	
10459	11	A
11101	28	
11375	11	A
11377	33	
10007	4	
11228	13	A
10022	48	
10016	20	B
11236	8	A
10019	12	A
11103	12	A
10467	13	A
11418	0	A
10111	49	
11213	11	
10001	11	A
10003	15	B
10013	22	
11223	19	
10453	17	
	8	A
11203	17	
11412	12	
11229	22	B
11236	7	A
11421	14	
10037	21	Z
10024	47	
11368	17	
10027	26	B
11417	10	A
10451	51	
10302	10	A
11377	21	
10022	13	A
10013	54	
11103	18	
10032	11	A
11207	19	
10003	78	
11385	34	
10016	7	A
11211	12	
10314	12	A
10004	5	A
10029	13	A
10019	29	C
11228	11	A
10001	13	A
10457	13	
10013	44	
11429	32	
10128	12	
10019	15	
11358	12	A
10011	10	
11207	7	A
10001	26	B
11428	18	
10036	10	A
11427	12	A
11238	22	
10014	13	
10035	40	
11204	21	
10034	12	A
10024	24	B
11412	7	A
11216		
10018	13	A
10034	20	
11215	13	A
11215	12	A
11416		
10031	15	B
10467	4	A
10020	2	A
10306	19	
11211	2	A
11219	12	A
11238	13	
	10	A
10460	31	
10017	25	
10017	7	A
11414	9	A
10314	13	A
11237	12	A
11101	4	
11234	19	
11231	19	
10472	22	
10002	13	A
11419	26	B
10009	21	B
10022	11	
10463	54	C
10302	38	C
11205	12	A
11103	12	
11226	13	A
10009	7	A
11238	8	
11211	24	B
10038	21	
11374	11	A
10460	6	A
10036	12	P
11697	13	A
10009	11	
11418	23	
10451	8	
10019	15	
11102	13	A
10021	33	C
10128	18	
	11	A
10036	9	
10003	10	A
11215	11	A
11358	37	
10010	12	A
11208	13	A
10471	2	A
11103	29	
11106	11	A
11201	25	B
11101	11	A
11432	49	
10014	12	A
11372	28	
11239	13	A
10003	52	
10310	19	B
10031	12	
11430	32	
10003	10	A
11354	40	
11216	2	A
10314	19	
10466	10	A
11354	13	A
10012	21	B
11231	23	
10033	68	
11230	10	A
10024	40	
11231		
11377	7	A
10462	10	A
10466	42	
10017	18	
11205	13	A
10036	12	A
10075	13	A
11104	32	
10026	12	A
10017	12	
10475	8	A
10451		
11361	4	A
10012	24	
10024	24	B
11205	16	
10456	12	A
11226	12	A
10017	32	
10016	29	
10040	6	A
11354	44	
10453	32	
10032		
11206	15	
11104	8	A
11104	13	A
11220	25	
11413	84	
10456	20	B
10169	23	
10011	9	A
11228	49	C
10456	9	A
11361	20	B
11102	29	
11206	93	
11373	60	C
10310	37	
10010	25	
10036		
10036	12	A
10012	9	A
10457	30	C
11372	12	A
11375	9	A
11354	27	
10033	32	
10454	13	A
10012	15	
10023	11	A
10019	17	
11201	2	A
11249	9	A
11370	11	A
10466	9	A
10036	30	
11238	27	
11354	12	A
11234	5	
10002	24	
11373	22	
11212	38	
11385	0	A
10019		
11040	8	A
10458	48	
10023	9	A
10458	12	A
10314	35	
10013	23	B
10028	10	A
10002	19	
10017	11	A
10309	49	
10018	11	
11209	27	
10018	28	C
11211	23	
11217	21	
10002	23	
10003	25	
11040	22	
10014	2	A
11204	46	C
10024	6	A
10458	9	
10019	12	A
11358	10	P
11206	12	A
10022	32	
11225	48	
11214	19	P
11369	16	B
11420	17	
10453	7	A
10022	22	
10003	35	Z
10065	25	
10019	13	A
11434	11	A
11368	19	
10014	23	B
10012	22	
10001	40	
10026		
11217	22	
10018	12	A
10036	11	
10003	10	A
11220	23	
11365	10	A
10025	59	
11101	14	
11355	23	B
10310	13	A
11354	27	
11201	28	
11372	21	Z
11214	22	
10019	30	
10463	28	
10004	30	
11239	22	
10001	12	A
11355	46	
10018	16	
10025	10	A
10029	12	A
11217	13	A
11213	49	
11101	26	B
11232	20	B
11377	13	A
11201	28	
10301	37	
11220	8	A
11432	20	Not Yet Graded
10452	17	
11203	13	A
11354	11	A
10032	35	C
11105	13	A
10014	16	
11368	11	A
11225	12	A
10011	11	A
11374	42	
10036	24	
10003	14	
10003	17	
10040	26	B
10018	8	A
10003	12	A
10003	13	
10016	11	A
10301	9	A
11234	10	A
10306	6	A
10003	35	
10003	9	A
11216	14	
10012	11	A
11432	0	A
10018	9	A
10034	19	B
10012	17	
11375		
11234	17	
10016	26	B
11212	13	A
10028	24	B
10033	49	
10019	18	
11215	24	
10028	21	
11223	61	
10031	20	
11214	62	
10022	10	A
11222	7	A
11211	12	
11106	7	A
10009	12	A
11207		
11206	2	
10466	15	
11421	52	
11377	2	A
11229	11	A
10014	17	
10016	25	
10038	13	A
11237	13	A
10027	14	
11249	11	A
11229	6	A
10036		
11206	25	
10462	19	
11374	10	A
11233	31	
10017	45	
11209	11	A
10018	8	A
10023	15	B
11418	0	
11210	33	
10013	23	B
10023	12	A
11375	14	B
10002	24	
11220	20	
11217	13	A
10018	5	A
11222	61	
10003	24	
10466	20	
11354	2	
11368	13	A
10451	38	
11377	21	
11235	19	
11220	13	A
11102	13	A
11212	14	
10451	42	
10065	31	
11226		
10019	27	
10040	27	
11221	8	A
10028	35	
10065	67	
10003	12	A
10012	12	A
11201	22	
10305	13	A
10034	24	
11372	16	
10029	18	
10022	9	A
11239	12	A
10467	16	Z
10305	4	A
11367	13	A
10075	9	A
11693	7	A
10010	13	A
10468	13	
10019	17	
11237	19	
11358	24	Z
10470	14	
11109	7	A
11367	40	
10022	20	
10012	22	
11354	41	
11216	17	
11378	24	
11215	13	
10023	-1	
10018	8	A
11222	24	
10036	26	
11217	18	
10013	12	A
10005		
11209	22	
	0	
10031	17	
11422	12	A
10455	15	
10314	13	
11356	11	
11222	27	
11364	13	
11372	30	
11416	56	
	11	A
10022	28	
10025	26	
11375	22	
11413	24	B
10032	43	C
10453	29	
10012	59	
11372	12	A
11223	12	A
11201	48	
11232	24	
11354	29	
10019	0	A
10003	54	
11357	42	
10474	21	
11104	25	B
10019	8	A
11209	9	A
10014	9	
10465	15	B
11691	10	A
10462	10	A
11361	22	
10280	10	A
10011	17	
11209	11	A
10019	10	A
11223	34	
10035	23	
10169	3	A
10009	38	
10016		
11235	28	
11237	11	A
11209	5	A
10464	12	A
10024	16	
11214	62	
10022	20	
11377	11	A
10031	20	
11220	15	
10002	14	
10021	15	
11419	8	A
11220	16	
10470	24	B
10463	7	A
11412	12	A
10030	15	B
11372	25	
11102	22	
10036	21	
10014	5	A
11419	45	
11354	30	
10112	33	C
11207		
11204	66	
10461	9	A
10040	16	
11201	12	A
10029	15	
10467	4	A
11238	15	
10022	10	A
11373	50	Z
11235	7	A
11206	25	
10036	44	
11204	21	
11213	17	
10013	12	A
10309	32	
10463	12	A
10075	0	A
11377	23	
10034	7	A
11368	32	C
	4	A
10028	13	A
10302	23	
11423	9	A
11239	48	
10029	11	
11368	7	A
10023	20	B
10028	19	
11218	62	
10031	11	A
11377	26	
11101	26	B
10001	9	A
11222	0	
11415	35	C
11211	10	A
10019	8	A
10017	17	
10304	12	A
11219	24	
10024	11	
11230	15	B
10302	25	
10019	17	
11235	12	
11355	7	A
10013	23	
11220	20	Not Yet Graded
10033	15	
10019	24	B
10462	12	A
10461	9	A
11412	13	
11231	20	
10305	13	A
10038	41	
10451	34	
10036	12	A
11420	18	
10004	22	
11233	22	
10033		
11102	12	A
10475	10	A
10032	26	B
11378	4	P
10003	10	A
10003	11	
11373	20	
11235	10	A
10468	43	
10011	16	
10453	7	A
11226	18	
10003	27	B
10466	22	
11101	12	A
10018	29	
10474	21	
11432	33	
10455	34	C
11377	12	A
11207		
11373	9	A
10010	10	A
10025	31	
11355	21	
10314	13	
10454	17	
10453	9	A
10469	23	
10467	13	A
11201	9	A
11209	37	Z
10003		
11220	20	
10019	33	
11435	33	
11201	13	A
10018	49	
10467	7	A
10028		
11237	17	
10011	11	A
10011	9	A
10028	12	A
11222	42	C
10065	13	A
10003	13	A
11225	4	A
11385	21	B
11238	24	
11385	18	
11231	12	A
11373	24	
10001	26	
10301	22	
10305	11	A
10023	23	
10025	62	Z
11236	2	C
10038	18	
11219	7	A
10456	15	
11212	19	
10303	9	A
11229	24	
10032	21	B
10018	26	
11220	71	
10019		
11101	17	
10022	7	A
10002	11	A
11234	12	A
11430	2	A
11357	10	A
10009	7	A
10002	24	
11210	15	
11215	14	
11354	25	B
10032	10	A
11420	18	
10460	9	A
10013	22	
11215	12	A
10452	19	
11237	13	
11375	12	A
11204	30	
10013	8	A
	12	A
11362	11	A
11217	35	
11102	10	A
11206	2	
11105	11	
11204	59	
11354	21	
10310	7	A
11377	22	
11105	48	
11372	13	A
10314	2	P
10472	10	A
11220	28	
11223	29	
11234	10	A
10032	11	
10003	11	A
10022	10	A
10002	3	
10034	22	B
11368	12	A
	14	
11209	22	
10460	12	A
11223	7	A
10018	21	B
11358	11	A
10468	32	
11204	72	
10467	5	A
10017	33	C
11226	10	A
10027	27	
11373	19	B
11432	10	A
10003	12	A
10001	20	
11358	29	
11238	9	A
11219	7	A
	17	
11205	12	A
10003	34	
10463	28	C
10002	11	A
11103	12	A
10022	9	A
11368	7	A
10036	22	
10019	9	A
11201	13	A
10013	7	A
10019	23	
11208	13	A
11432	7	A
10065	27	
10028	4	A
10003	21	
11355	9	
11205	12	A
11428	12	A
11373	22	
10462	18	B
11377	12	A
11694	12	A
10019	11	A
10014		
10473	12	A
11355	25	B
11417	20	
11417	24	
	17	
11357	12	A
10017	32	C
10016	75	
11356	10	A
10465	10	A
10035	33	
11355	22	
10025	20	
11432	14	
11101	9	A
11205	43	
10452	9	A
10065	83	C
11201		
10013	13	A
10029	5	A
10001	48	
10019	20	B
10304	20	
10028	20	
10027	12	A
11209	12	A
11434	6	
10461	21	
10458	10	
10010	26	
11432	10	A
10454	9	A
11222	11	
11354	27	
10314	11	A
11219	20	
11209	34	
10014	17	
11101	22	
10003	25	
10456	2	A
10016	21	
10457	11	A
11225	7	A
11206	45	
11103	29	
10019	10	A
10467	26	B
11207	11	A
11232	18	
11413	84	
11230	10	P
11378	18	
11211	18	
10468	55	
11375	25	
11225	7	A
11101	20	
10014	50	
10027	23	
10040	21	
10179	2	A
10458	26	
10455	5	A
10036	22	Z
10457	11	A
11103	22	
11105	12	A
11435	37	
10036	44	
11106	19	
10280	10	A
10003		
11237	102	
10027	8	A
10475	26	B
10018	12	A
11693	15	
10022	32	
11218	23	B
10306	19	
11209	21	
	11	A
10004	12	A
10003	18	
10302	23	
10003	12	A
10024	29	
10036	12	A
10007	20	
10018	57	
10011	13	A
11226	8	A
11209	58	
11206	30	
11213	32	
10040		
10452	22	B
10121	4	A
10019	12	A
11358	12	A
10016	15	B
10001	7	A
10012	16	
11430	17	B
11228	12	A
10003	10	A
10463	28	C
11220	49	
10001		
10003	17	B
10002	15	
11354	7	A
11204	41	
11226	24	
10001	10	A
10026	32	
10010	11	A
11372	11	
10024		
11372	20	
10455	7	A
10003	13	A
10012	23	B
11214	69	
10028	16	B
11101	12	A
11230	19	
11356	35	
11218	10	A
10018	8	A
10036	13	A
11372	16	B
11106	20	
11226	156	
10017	9	A
11375	17	
11219	28	Not Yet Graded
10010	12	A
11229	26	
11372	16	
10029	22	
	45	C
10469		
10469		
10469		
10457	21	
11361	4	A
10460		
11354	26	
10065	67	
11211	7	A
11219	12	A
10019	27	
11421	12	A
10009	2	A
11237	34	
11214	12	A
10036	27	
10002	10	A
11355	25	
11218	19	P
11214	34	
11209	48	
10032	19	
11355	12	A
10036	20	
10016	12	A
10016	4	A
10468	3	P
10003	20	B
10003		
10023	14	
11355		
11235	11	A
10003	12	A
11355	11	P
	37	
11373	74	
11428	40	
11228	19	
11357	13	A
10456	12	A
10012	20	
10025	18	
11233	12	A
10467	12	A
11207	13	A
11203	40	
10024	6	A
10018	65	C
10014	5	A
11373	10	A
10462	11	A
10002	13	A
11101	12	A
10471	5	P
11432	6	A
10022		
11378	10	A
11225	12	A
10004	12	A
11101		
11106	18	
11201	24	
11426	30	
10012	7	A
10467	17	
10453	20	
10011	13	A
10475	12	A
11209	22	
10012	13	A
11207	54	
11415	13	A
11372	25	
11230	14	
11215	2	A
10018	9	
11225	12	A
10472	32	C
10036	33	
11377	12	A
10036	12	A
10475	14	
10014	10	A
10003	12	A
11223	22	
11211	10	A
10003	10	A
11223	12	
11216	23	B
10014	10	A
10002	12	
11374	10	A
11208	34	
10003	10	A
10457	10	A
11430	9	A
11218	24	Z
10036	16	
11372	10	A
11233	11	A
10006	20	
10010	2	A
11372	11	A
10025	24	
11237	13	A
11220	20	
	10	A
11368	12	A
11217	17	B
10003		
10018	12	A
10017	12	A
11106	15	
11237	8	A
11415	4	A
10014	13	A
10019		
10014	7	A
10019	22	
11422	26	B
11216	44	
10018	23	Z
10460	16	
10011	23	
11418	24	
11357	12	A
11368	21	
10029	12	A
11222		
10027	26	B
10467	11	A
10029	11	
11356	7	A
11218	24	B
11355	40	
10010	22	
11354	13	A
10012	11	A
11237	9	A
10019	16	
10017	24	B
10463	11	A
11210	11	A
10003	25	
10009	12	A
10001	12	A
10016	10	A
10034	13	A
11369	50	
11226	27	
10474	37	C
10014	45	
11355	12	Not Yet Graded
10452	16	B
11375	8	
11366	12	A
11104	34	
11430	20	
11419	12	A
11375	20	
11226	19	
10018	34	
10036	7	A
10025	12	A
10019	9	A
10463	11	A
11358	13	
11101	11	A
11219	9	
10467		
11361	17	
	11	A
11238		
11209	12	A
10019	24	
10463	13	A
11423	11	A
10024	49	
10022	11	A
11220	77	
11105	26	
11423	12	A
10009	19	
10035	19	
10031	35	C
11237	12	A
10458	24	
11354	30	
11223	11	A
11201		
10013	11	
10035	33	
10034	25	
11206	20	
11430	7	A
11417	16	
11210	18	B
11226	13	A
10468	19	B
11377	10	A
10009	37	
10467	37	
10025	15	
11232	25	
10312	20	
11426	13	A
10459	12	A
10039	52	
10022	13	A
11204	19	B
	10	A
11374	6	A
11249	5	A
11432	13	A
11385	18	Not Yet Graded
11215	23	
11234	13	A
10018		
10011		
11104	0	A
11217	13	
10004	40	
10457	17	
10003	26	
10014	11	A
11205	12	
10306	23	
11237	134	
10306	10	A
11249	25	B
11212	9	B
10456	12	A
10001	35	
11432	5	
10022	20	
11354	4	A
10455	30	
10001	10	A
11101	28	
10039	43	
10019	12	A
10002	27	B
10012	9	A
10012		
10009	13	A
10011	25	
10014	17	
11204	10	
10023	11	A
10036	27	
10016	5	
10012	29	
10002	10	
10458	20	
10459	5	A
10017	34	
10001	28	
11354	0	
11216	10	A
11355	16	
11413	33	
10036	9	A
10302	20	
10036	25	
11215	4	A
11101	10	A
	10	A
10013	13	A
10461	15	
10016	25	
11213	30	
11229	20	B
10312	16	
10036	11	A
11106	12	A
11208	7	A
11418	25	
10002	31	C
11224	21	
10036	13	A
10035	65	Not Yet Graded
10002	18	B
10016	13	A
10028	29	
11214	10	A
11206	10	A
10451	11	A
10012	13	A
10475	11	A
11430	5	A
10002	18	
11207		
10451	5	A
10029	5	
11205		
10006	20	
11204	50	
11358	23	
10301	9	A
11203	5	A
11214	11	A
10461	56	
11220	25	B
11211	4	A
10112	20	
10002	76	
10026	18	B
10022	27	
11385	31	
10012	27	
10002	13	A
10310	18	
10032	8	A
10012	12	A
10457	7	
10001	12	A
10034	11	
10003	11	A
10031	33	
10019	8	A
10012	37	
10037	24	
11419	26	
10018	12	A
11361	7	A
10461	12	A
11430	31	
10036	22	B
10036	24	
10024	28	
10019	46	
11361	12	A
10018	12	A
11249	22	
10027	20	
10010	14	B
10003	12	A
11213	12	A
10002	9	A
11211		
10013	12	A
11366	24	B
11354	8	
10075	9	A
11219	14	
	14	B
11215	20	
11104	9	A
10454	13	A
10022	9	A
11206	38	
10002	24	B
10002	56	
10012	38	
11233		
10012	13	
11219	13	A
10451	12	A
11427	13	A
10309	27	B
11435	4	A
10027	9	A
10022	33	
10128	5	A
10454	5	A
10011	2	A
10003	9	A
11222	22	
10029	10	A
10306		
11228	12	A
10470	10	A
11372	9	A
11214	9	A
10451	23	Not Yet Graded
10003		
11434	21	
10019	13	
11694	13	A
11217	13	A
10451	7	A
11377	24	B
10017	10	A
10003	29	
10003	23	
11358	2	A
11211	12	A
10018	17	
10010	38	
10022	12	A
10030	12	A
10012	7	A
11106	25	
11201	9	A
11210	16	
10016	14	B
10004		
10453	10	A
11231	13	A
11364	12	A
10011	19	
11222	64	
10017	9	A
10024		
11377	12	A
10013	12	A
11355	23	
11235	10	A
11429	7	A
10457		
10006	10	A
10452	11	A
10013	47	
10001	9	A
11234	15	B
11215		
10016	15	B
10014	30	
10016	18	B
10036	30	
10011	29	
11375	12	A
10466	32	
11368	19	
10461	20	
11378	45	
10301	11	A
10018	7	A
10472	46	
10065		
11220	16	
11693	19	
10031	12	A
	25	
11205	21	B
11372	9	
11218	20	
10010	9	A
10002	16	
10019	17	
11354		
11101	43	C
11377	9	
11385	26	
11691	21	
11434	42	
10016	22	
10314	11	A
10453	20	
11211	55	
11377	25	
11377	13	A
11238	10	A
10032	15	
11209	34	
10455	13	
10013	15	
10452	12	A
10012	29	
11102	10	A
11219	26	
10013	15	
11366	24	
10461	11	A
11238	20	
10030		
11373	9	A
11373	36	
11249	10	A
11222	11	A
10029	8	A
10023	12	A
10451	7	A
10022	21	Not Yet Graded
10002	30	
10010	20	
11218	9	A
11435	60	
10034	39	
11230	17	
10457	9	A
10468	33	
11416	34	
10465	17	
11223	33	
10017	18	
11207	34	
10011	12	A
11213	40	
10010	7	A
11239	9	
11213	12	A
10018	10	A
11238	54	
10003	21	
11204	12	A
11430	13	
11211	13	A
10458	13	
11235	12	A
11249	22	
10472	24	
10458	21	
11233	29	
11234	11	A
10004	7	A
11354	9	A
11365	28	C
10029	10	A
	12	A
11693	37	
11414	6	A
10022	11	
11217	20	
10011	23	
	43	
10020	33	C
10306	8	A
11412	2	A
10019	43	
10453	11	
10029	10	A
10003	73	
11358	12	A
11354	26	Not Yet Graded
10019	9	A
10036	38	
11430		
10016	21	B
11102	9	A
10021	14	
11355	24	Z
10036	12	A
11369	12	A
11358	51	
11429	14	
10001	5	A
10475	11	A
11205	12	A
10011	16	
10128	10	A
10458	23	
11209	13	A
11429	5	A
10036	22	
10012	8	
11101	11	
11219	7	
11358	19	B
11229	12	A
11221	8	C
10016	10	A
11217	9	A
10016	20	
10012	12	A
11205	2	A
10009	24	
11214	5	A
11417	26	
11435	13	A
10013	25	B
11412	29	
11419	49	
10013	34	C
	57	
11237	91	
11223	16	
10044	12	A
11223	12	
11226		
11235	25	
10014	21	
11226	20	
11237	10	A
10017	10	A
11234	3	
10001	23	
10128	29	
10003	24	
11103	11	A
10019	12	A
11101	24	B
11207	18	
11215	8	A
11218	20	B
10021	13	
10002	3	A
11218	3	A
11230	32	C
11368	13	A
11367	17	
11355	12	A
10022	3	
10462	4	A
11236	28	
11228	7	A
11385	25	
10036	13	A
10455	33	C
11222	7	A
10036	2	P
11204	20	
10065	21	B
	12	A
10017	33	
10011	23	
11354	12	A
10461	9	A
10036	14	
10007		
11694	10	A
10128	39	
10469	24	
10468	9	A
11358	30	
10009	18	B
10036	13	A
11231	17	B
	35	
10475	24	
10467	38	
10075	52	
10001	12	A
10029		
11426	11	A
10457	24	
10018	12	A
10009	27	
11215	20	
10027	10	A
10302	18	
10452	10	
11101	31	
10016	7	
10024	12	A
10452	11	
10009		
11216	12	A
11216	18	
10027	19	
11229		
11104	22	
11231	27	
11212	12	
10003	27	
10019	22	
11225	19	B
11418	7	
10017	16	
10014	13	A
11220	33	
10022	29	
10463	9	A
10310	11	A
10154	7	A
10011	9	A
10025	18	
11372	50	
10010	12	A
10453	13	
10028	11	A
10037	27	
10454	24	
10463	10	
10003		
10314	15	
10022	24	B
10463	9	B
11215	29	
11234	19	B
11358	13	A
11217	17	B
10003	18	
11226	31	
11354	22	
10018		
11385	12	A
11210	5	A
10027	15	Not Yet Graded
11218	12	A
10001	17	
11373	11	A
11209	23	
11103	9	A
10009	32	
11105	12	A
10018	42	
10002	11	A
11373	21	
11226	13	A
10018	11	A
11354	13	A
10308	11	A
10467	73	
11355	23	
10013	2	P
10011	9	A
10028	12	A
10012	26	
11216	5	
11416	13	A
11201	19	B
10025	24	B
10121	2	A
11212	12	A
11235	4	A
10314	9	A
10025	7	A
11221	14	
10016		
10005	11	A
10010	13	A
11369	20	
11218		
11235	12	A
11372	10	A
11213		
11419	9	A
10469	20	
11415	20	
10002	15	
10301	24	
10028	14	
10003	15	
10472	20	B
11105	12	A
10011	10	
10003	12	A
11105	20	B
11103	16	B
11354	23	
10024	17	B
11217	8	A
11211	15	
11225	12	A
10027	34	
11101	5	A
10029	19	B
11211	11	A
11432	6	A
10004	5	A
10040	20	B
11373	52	
11237	50	
10018	7	A
10036	12	A
11368	5	A
10472	24	
10005	33	
11222	58	
11235	29	C
10457	21	
11691	13	
10470	30	
10036	33	C
11220	28	
10475	17	B
10002	17	
10027	11	A
11207	45	
10002	11	A
10304	39	C
11201	11	A
11218	25	
11040	20	
11419	32	C
11416	8	A
10036	21	
11419	22	B
10013	19	
10021	9	A
11225	10	A
11229	11	A
11231	13	A
11237	21	
11249	20	
11434	18	
11377	26	B
11209	37	
10002	17	
10455	10	A
11231	17	
10003	44	
10019	17	
11224		
11374	12	A
10016	12	A
10459	43	
10020	0	A
11211		
10468	12	A
11226	10	
11208	13	A
11222	21	
10461	13	A
10018	72	Not Yet Graded
11373	17	
10002	20	
10463	11	A
11102	12	A
11105	17	
11375	12	A
11101	36	
11238	22	
11214	30	
11103	23	
11372	11	A
11368	25	B
10119	5	A
11235	9	A
11357	20	
10011	31	
11109		
10075	13	A
11368	11	
10019	8	
11219		
10002	20	B
11222	10	A
11231	9	A
11211	10	A
10001	23	
11419	30	
10036	17	
10002	31	
10003	12	A
11372	12	
10002	11	A
10469	13	A
10011	49	
11375		
10010		
10010	21	
10461	15	
10019	8	A
10033	28	
10314	13	A
11106	14	
10009	33	
10012	17	
10019	47	
11101	22	
11375	16	
11206	12	A
10012	36	C
10027		
11219	40	
10003		
10017	37	C
11220	9	
10460	33	
10453	14	B
10309	19	B
10009	26	
10003	36	
11201	13	A
10019	12	A
11219	34	
10009	12	A
10038	29	
10011	13	A
11354	12	A
11238	45	C
11373	30	
10307	29	
11419	21	B
10016	40	
11235	16	
11217		
10002	27	
11209	9	A
11375	10	A
11201	79	
11228	18	
11204	40	
10007	13	
10021	12	A
10011	8	A
10010		
10013	7	A
11238	50	
10031	11	A
10011	29	
11230	12	A
10036	30	
11214	19	B
10003	9	A
10013		
10019	16	
10009	12	A
11101	31	
11220	35	
11229		
11217	23	
11201	29	
11210	7	A
11223	11	
11218	9	A
10003	11	A
10003	3	A
11207	11	A
11220	11	A
11225	17	
11411	5	
10004	23	
11373	11	A
11204	12	A
	14	
	6	A
11226	39	
11223	20	
10462	11	A
11355	9	A
11355	56	
11418		
	20	B
11235	13	A
11372	7	A
10025		
10022	10	A
10031	29	
10003	29	
10038	28	
10022	19	
10036		
10014	12	A
11239	13	A
11231		
10465	12	A
10461	10	A
11377	12	A
11378	43	
11101	48	
11218	9	A
10459	12	A
10036	27	
11215	51	
	16	
10011	12	A
		
10001	25	
11217	41	
11238	7	A
	15	
11231	12	A
10458	11	A
10018	2	P
11237	7	A
10461	12	A
10022	12	A
11691	10	A
10075	12	A
10011		
11220	12	A
11105	14	
10312	16	
11249	22	
10314	22	
10019	11	A
10014	36	
11103	21	
11214	50	
10461	26	
10001	31	
10027	10	A
10463	11	A
	16	
10007	18	Not Yet Graded
10038	12	
10019	5	A
10012	33	
10017	40	C
10031	15	B
11211	13	A
10014	24	
11419	60	
11372	47	
11201	7	A
11373	8	
11101	10	A
11215	13	A
11106	52	
11368	17	B
11220	25	B
11101	12	A
11355		
10009	20	
10466	52	
11385	13	A
10314	11	A
11693	50	
10024	48	
10018	15	
10037	18	
10012	6	A
10463	63	
11215	11	A
10465	11	A
10065	10	A
10034	19	
11372	9	A
11237	8	A
11213	7	A
11209	10	A
10011	12	A
11211	10	A
10451	30	
11213	57	
10011	18	B
11209	13	
10029	19	
11368	12	A
10307	10	A
11220	7	A
11219	11	A
10013	53	
11101	13	A
11223		
10014	11	A
10017	19	
10003	16	
10312	20	
11414	11	A
	13	A
11354	49	
10016	7	P
10314	25	B
11220	8	
10451	24	
10034	18	
10010		
11222		
11354	0	P
10033	12	
11373		
11368	12	A
10459	5	A
11354	43	
11215	10	A
11215	17	
10013	13	
11219	38	
11421	7	A
10456	10	A
10016	10	A
11222	7	A
10475	5	
10472	11	A
10003	12	A
	51	
11361	9	A
10464	61	
10007	7	A
10014	18	
11213	18	
11693	13	
11103	17	
11206	23	
10468	55	
11204	22	
10003	41	C
10001	8	A
10003	10	A
10019	18	B
10458	78	
10014	49	
11373	7	A
11428	8	A
11356	26	
10128	2	A
11379	27	Z
10461	20	
10018	2	A
11201	10	A
10011	13	
10017	13	A
10018	25	
10011	15	
10301	7	A
11372	9	A
10024		
10458	4	A
11234	13	
10032	9	A
11203	11	A
10306		
	21	
11379	15	
10458	16	
10011	12	
10013	40	
10036	28	C
11364	16	
11236	13	A
11106	4	A
11375	9	A
10016		
11414	5	A
11354	50	
11223	12	
10003	11	A
11216	2	
11215		
10016	7	
10453	11	A
	25	B
10031	16	
11210	28	
10470	29	
10031	22	B
10032	38	Z
11354	12	A
10021	18	
10467	11	A
10301	22	
11213	7	A
11418	44	
10065	44	Z
11211	17	
10305	8	A
11209	4	A
10028	4	A
10023	41	
11377	12	A
10022	26	
11222	18	
11211	7	A
11201	7	A
11235	17	
10467	9	A
11233	7	A
11365	12	A
10013	11	A
	3	P
10019	20	
11235		
10462	16	
10011	21	
10024	12	A
10023	21	
10003	7	A
10036	27	
11373	2	A
10002	10	
10065	35	
11249	30	
11223	12	A
10016	9	A
10128	11	A
10012	24	
11435	17	
11369	7	A
11355	13	A
11237	21	
11215	20	
11203	30	
11209	55	
11101	11	A
11106	11	A
11201	19	
11215	21	B
10017	57	
11358	13	A
10002	19	
10128	25	
10019	33	
11215	32	
11422	23	
10451	21	
10002	12	A
10010	12	
10029	11	A
11215	19	
10024	6	
10003	10	A
	12	A
10451	0	
11220	9	A
11231	10	A
10024	18	
10010	29	
11103	23	
10036	9	A
11215	18	B
11360	8	A
11215	18	
11236	13	A
11219	21	Z
11203	17	
10001	7	A
10010	13	A
11201	27	
